"player_id","full_name","position","position_group","team","jersey_number","height","weight","years_exp","status","college","player_display_name","games","completions","attempts","passing_yards","passing_tds","interceptions","carries","rushing_yards","rushing_tds","receptions","targets","receiving_yards","receiving_tds","fantasy_points_ppr","fantasy_ppg","pass_ypg","rush_ypg","rec_ypg","total_tds"
"00-0037068","E.J. Perry","QB","QB","JAX",6,74,210,2,"CUT","Brown",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036973","Travis Etienne","RB","RB","JAX",1,70,200,3,"ACT","Clemson","Travis Etienne",15,0,0,0,0,0,150,558,2,39,52,254,0,130.2,8.7,0,37.2,16.9,2
"00-0038555","Tank Bigsby","RB","RB","JAX",4,71,213,1,"ACT","Auburn","Tank Bigsby",15,0,0,0,0,0,168,766,7,7,12,54,0,129,8.6,0,51.1,3.6,7
"00-0035628","D'Ernest Johnson","RB","RB","JAX",2,70,208,5,"ACT","South Florida","D'Ernest Johnson",12,0,0,0,0,0,32,143,0,12,19,96,0,35.9,3,0,11.9,8,0
"00-0035311","Myles Gaskin","RB","RB","JAX",38,70,200,5,"DEV","Washington",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036860","Jake Funk","RB","RB","JAX",36,70,205,3,"CUT","Maryland",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039228","Louis Rees-Zammit","RB","RB","JAX",84,75,194,0,"DEV","No College",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039385","Keilan Robinson","RB","RB","JAX",31,68,188,0,"ACT","Texas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039554","Jalen Jackson","RB","RB","JAX",36,69,220,0,"CUT","Villanova",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038935","Brenton Strange","TE","TE","JAX",85,76,247,1,"ACT","Penn State","Brenton Strange",14,0,0,0,0,0,0,0,0,40,53,411,2,91.1,6.5,0,0,29.4,2
"00-0033881","Evan Engram","TE","TE","JAX",17,75,240,7,"RES","Mississippi","Evan Engram",9,0,0,0,0,0,0,0,0,47,64,365,1,89.5,9.9,0,0,40.6,1
"00-0036887","Luke Farrell","TE","TE","JAX",89,77,258,3,"ACT","Ohio State","Luke Farrell",10,0,0,0,0,0,0,0,0,12,17,67,0,18.7,1.9,0,0,6.7,0
"00-0036332","Josiah Deguara","TE","TE","JAX",81,74,240,4,"ACT","Cincinnati","Josiah Deguara",3,0,0,0,0,0,0,0,0,3,3,14,0,4.4,1.5,0,0,4.7,0
"00-0036674","Josh Pederson","TE","TE","JAX",87,77,235,3,"ACT","Louisiana-Monroe",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039231","Patrick Murtagh","TE","TE","JAX",88,78,220,0,"RES","No College",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039550","Shawn Bowman","TE","TE","JAX",49,76,265,0,"DEV","Rutgers",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039893","Brian Thomas Jr.","WR","WR","JAX",7,74,205,0,"ACT","Louisiana State","Brian Thomas",17,0,0,0,0,0,6,48,0,87,133,1282,10,284,16.7,0,2.8,75.4,10
"00-0038606","Parker Washington","WR","WR","JAX",11,70,212,1,"ACT","Penn State","Parker Washington",13,0,0,0,0,0,0,0,0,32,51,390,3,97,7.5,0,0,30,3
"00-0034775","Christian Kirk","WR","WR","JAX",13,71,200,6,"RES","Texas A&amp;M","Christian Kirk",8,0,0,0,0,0,0,0,0,27,47,379,1,70.9,8.9,0,0,47.4,1
"00-0036196","Gabe Davis","WR","WR","JAX",0,74,213,4,"RES","Central Florida","Gabe Davis",9,0,0,0,0,0,0,0,0,20,42,239,2,53.9,6,0,0,26.6,2
"00-0036331","Devin Duvernay","WR","WR","JAX",12,71,210,4,"ACT","Texas","Devin Duvernay",10,0,0,0,0,0,4,3,0,11,16,79,0,19.2,1.9,0,0.3,7.9,0
"00-0036497","Tim Jones","WR","WR","JAX",15,73,202,3,"ACT","Southern Mississippi","Tim Jones",3,0,0,0,0,0,0,0,0,3,5,41,0,7.1,2.4,0,0,13.7,0
"00-0036841","Austin Trammell","WR","WR","JAX",86,70,185,3,"DEV","Rice","Austin Trammell",1,0,0,0,0,0,0,0,0,2,3,40,0,6,6,0,0,40,0
"00-0033943","Josh Reynolds","WR","WR","JAX",87,75,196,7,"ACT","Texas A&amp;M","Josh Reynolds",3,0,0,0,0,0,0,0,0,1,5,11,0,2.1,0.7,0,0,3.7,0
"00-0039552","Joshua Cephus","WR","WR","JAX",80,75,185,0,"DEV","Texas-San Antonio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039553","Brevin Easton","WR","WR","JAX",80,71,197,0,"CUT","Albany, N.Y.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039560","Wayne Ruby","WR","WR","JAX",83,73,190,0,"RES","Mount Union",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039561","Joseph Scates","WR","WR","JAX",84,74,210,0,"CUT","Memphis",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039562","David White Jr.","WR","WR","JAX",83,76,200,0,"RES","Western Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033873","Patrick Mahomes","QB","QB","KC",15,74,230,7,"ACT","Texas Tech","Patrick Mahomes",19,447,664,4607,31,13,80,389,4,1,1,2,0,348.38,18.3,242.5,20.5,0.1,35
"00-0032950","Carson Wentz","QB","QB","KC",11,77,237,8,"ACT","North Dakota State","Carson Wentz",2,12,19,118,0,0,3,0,0,0,0,0,0,4.72,2.4,59,0,0,0
"00-0037324","Chris Oladokun","QB","QB","KC",19,73,195,2,"DEV","South Dakota State","Chris Oladokun",1,0,0,0,0,0,1,5,0,0,0,0,0,0.5,0.5,0,5,0,0
"00-0033923","Kareem Hunt","RB","RB","KC",29,71,216,7,"ACT","Toledo","Kareem Hunt",16,0,0,0,0,0,228,845,9,26,35,189,0,183.4,11.5,0,52.8,11.8,9
"00-0033526","Samaje Perine","RB","RB","KC",34,70,240,7,"ACT","Oklahoma","Samaje Perine",20,0,0,0,0,0,21,100,1,29,38,339,1,84.9,4.2,0,5,17,2
"00-0037197","Isiah Pacheco","RB","RB","KC",10,70,215,2,"ACT","Rutgers","Isiah Pacheco",10,0,0,0,0,0,96,347,1,15,21,96,0,65.3,6.5,0,34.7,9.6,1
"00-0039325","Carson Steele","RB","RB","KC",42,72,225,0,"ACT","UCLA","Carson Steele",12,0,0,0,0,0,56,183,0,7,11,26,0,23.9,2,0,15.2,2.2,0
"00-0037299","Keaontay Ingram","RB","RB","KC",38,72,215,2,"DEV","Southern California",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0030506","Travis Kelce","TE","TE","KC",87,77,260,11,"ACT","Cincinnati","Travis Kelce",19,0,0,0,0,0,1,1,0,110,151,998,4,231.9,12.2,0,0.1,52.5,4
"00-0036637","Noah Gray","TE","TE","KC",83,75,240,3,"ACT","Duke","Noah Gray",18,0,0,0,0,0,1,-4,0,44,53,452,5,118.8,6.6,0,-0.2,25.1,5
"00-0037569","Peyton Hendershot","TE","TE","KC",88,76,245,2,"ACT","Indiana","Peyton Hendershot",4,0,0,0,0,0,0,0,0,5,5,51,0,10.1,2.5,0,0,12.8,0
"00-0039824","Jared Wiley","TE","TE","KC",12,78,260,0,"RES","Texas Christian","Jared Wiley",1,0,0,0,0,0,0,0,0,1,1,7,0,1.7,1.7,0,0,7,0
"00-0035547","Joseph Fortson","TE","TE","KC",89,76,230,5,"RES","Valdosta State","Joseph Fortson",3,0,0,0,0,0,0,0,0,1,3,5,0,1.5,0.5,0,0,1.7,0
"00-0033455","Anthony Firkser","TE","TE","KC",85,74,246,7,"DEV","Harvard",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033757","Robert Tonyan","TE","TE","KC",85,77,237,7,"CUT","Indiana State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037233","Gerrit Prince","TE","TE","KC",45,77,240,2,"CUT","Alabama-Birmingham",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039316","Baylor Cupp","TE","TE","KC",47,78,260,0,"DEV","Texas Tech","Baylor Cupp",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"00-0039941","Geor'Quarius Spivey","TE","TE","KC",85,77,240,0,"CUT","Mississippi State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039894","Xavier Worthy","WR","WR","KC",1,71,172,0,"ACT","Texas","Xavier Worthy",19,0,0,0,0,0,23,112,3,78,119,925,9,253.7,13.4,0,5.9,48.7,12
"00-0030564","DeAndre Hopkins","WR","WR","KC",8,73,212,11,"ACT","Clemson","DeAndre Hopkins",13,0,0,0,0,0,0,0,0,44,67,466,5,122.6,9.4,0,0,35.8,5
"00-0034386","Justin Watson","WR","WR","KC",84,74,215,6,"ACT","Pennsylvania","Justin Watson",17,0,0,0,0,0,0,0,0,22,32,289,2,66.9,3.9,0,0,17,2
"00-0039067","Rashee Rice","WR","WR","KC",4,73,203,1,"RES","Southern Methodist","Rashee Rice",3,0,0,0,0,0,1,1,0,24,29,288,2,64.9,21.6,0,0.3,96,2
"00-0033857","JuJu Smith-Schuster","WR","WR","KC",9,73,215,7,"ACT","Southern California","JuJu Smith-Schuster",14,0,0,0,0,0,0,0,0,22,32,307,2,64.7,4.6,0,0,21.9,2
"00-0035140","Mecole Hardman","WR","WR","KC",17,70,187,5,"RES","Georgia","Mecole Hardman",7,0,0,0,0,0,5,62,1,12,14,90,0,33.2,4.7,0,8.9,12.9,1
"00-0035662","Marquise Brown","WR","WR","KC",5,69,170,5,"ACT","Oklahoma","Marquise Brown",5,0,0,0,0,0,0,0,0,14,28,141,0,28.1,5.6,0,0,28.2,0
"00-0038519","Nikko Remigio","WR","WR","KC",81,69,185,1,"ACT","Fresno State","Nikko Remigio",1,0,0,0,0,0,0,0,0,2,6,48,0,6.8,6.8,0,0,48,0
"00-0037216","Justyn Ross","WR","WR","KC",82,76,205,2,"DEV","Clemson","Justyn Ross",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"00-0037272","Montrell Washington","WR","WR","KC",80,70,170,2,"DEV","Samford",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038090","Skyy Moore","WR","WR","KC",24,70,195,2,"RES","Western Michigan","Skyy Moore",2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"00-0038104","Tyquan Thornton","WR","WR","KC",11,74,180,2,"DEV","Baylor",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038492","Jason Brownlee","WR","WR","KC",16,75,202,1,"DEV","Southern Mississippi",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039314","Phillip Brooks","WR","WR","KC",88,68,171,0,"CUT","Kansas State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039336","Jaaron Hayek","WR","WR","KC",89,73,200,0,"CUT","Villanova",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039621","Kyle Sheets","WR","WR","KC",29,76,220,0,"CUT","Slippery Rock",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0026498","Matthew Stafford","QB","QB","LA",9,75,220,15,"ACT","Georgia","Matthew Stafford",18,385,588,4295,24,8,34,45,0,0,0,0,0,250.3,13.9,238.6,2.5,0,24
"00-0031345","Jimmy Garoppolo","QB","QB","LA",11,74,225,10,"ACT","Eastern Illinois","Jimmy Garoppolo",1,27,41,334,2,1,2,5,0,0,0,0,0,19.86,19.9,334,5,0,2
"00-0038385","Dresser Winn","QB","QB","LA",4,75,215,1,"CUT","Tennessee-Martin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039107","Stetson Bennett","QB","QB","LA",13,71,190,1,"INA","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037840","Kyren Williams","RB","RB","LA",23,69,199,2,"ACT","Notre Dame","Kyren Williams",18,0,0,0,0,0,351,1481,14,38,45,197,3,299.8,16.7,0,82.3,10.9,17
"00-0039738","Blake Corum","RB","RB","LA",22,68,213,0,"RES","Michigan","Blake Corum",14,0,0,0,0,0,58,207,0,7,8,58,0,33.5,2.4,0,14.8,4.1,0
"00-0037557","Ronnie Rivers","RB","RB","LA",20,69,190,2,"ACT","Fresno State","Ronnie Rivers",6,0,0,0,0,0,25,107,0,5,6,34,0,19.1,3.2,0,17.8,5.7,0
"00-0039703","Cody Schrader","RB","RB","LA",32,69,214,0,"ACT","Missouri","Cody Schrader",1,0,0,0,0,0,1,3,0,1,1,6,0,1.9,1.9,0,3,6,0
"00-0034838","Royce Freeman","RB","RB","LA",35,72,238,6,"DEV","Oregon",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038910","SaRodorick Thompson Jr.","RB","RB","LA",27,72,215,1,"CUT","Texas Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036244","Colby Parkinson","TE","TE","LA",86,79,251,4,"ACT","Stanford","Colby Parkinson",17,0,0,0,0,0,0,0,0,34,53,316,2,77.6,4.6,0,0,18.6,2
"00-0033110","Tyler Higbee","TE","TE","LA",89,78,257,8,"ACT","Western Kentucky","Tyler Higbee",5,0,0,0,0,0,0,0,0,20,27,178,3,55.8,11.2,0,0,35.6,3
"00-0037004","Hunter Long","TE","TE","LA",84,77,253,3,"ACT","Boston College","Hunter Long",8,0,0,0,0,0,0,0,0,8,11,73,0,21.3,2.7,0,0,9.1,0
"00-0039074","Davis Allen","TE","TE","LA",87,78,250,1,"ACT","Clemson","Davis Allen",7,0,0,0,0,0,0,0,0,7,15,52,1,18.2,2.6,0,0,7.4,1
"00-0036692","Miller Forristall","TE","TE","LA",82,77,244,3,"CUT","Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037031","Nikola Kalinic","TE","TE","LA",83,76,245,2,"DEV","York, Can.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039075","Puka Nacua","WR","WR","LA",17,74,205,1,"ACT","Brigham Young","Puka Nacua",13,0,0,0,0,0,12,53,1,90,129,1131,3,232.4,17.9,0,4.1,87,4
"00-0033908","Cooper Kupp","WR","WR","LA",10,74,208,7,"ACT","Eastern Washington","Cooper Kupp",14,0,0,0,0,0,2,10,0,73,108,800,6,190,13.6,0,0.7,57.1,6
"00-0032775","Demarcus Robinson","WR","WR","LA",15,73,203,8,"ACT","Florida","Demarcus Robinson",19,0,0,0,0,0,0,0,0,35,73,602,7,137.2,7.2,0,0,31.7,7
"00-0036849","Tutu Atwell","WR","WR","LA",5,69,153,3,"ACT","Louisville","Tutu Atwell",16,0,1,0,0,0,2,7,0,43,63,580,0,101.7,6.4,0,0.4,36.2,0
"00-0036427","Tyler Johnson","WR","WR","LA",18,73,205,4,"INA","Minnesota","Tyler Johnson",11,0,0,0,0,0,0,0,0,26,41,291,1,61.1,5.6,0,0,26.5,1
"00-0039751","Jordan Whittington","WR","WR","LA",88,73,204,0,"ACT","Texas","Jordan Whittington",7,0,0,0,0,0,2,12,0,23,29,305,0,54.7,7.8,0,1.7,43.6,0
"00-0038359","Xavier Smith","WR","WR","LA",19,69,170,1,"ACT","Florida A&amp;M","Xavier Smith",3,0,0,0,0,0,4,36,0,2,2,6,0,6.2,2.1,0,12,2,0
"00-0036277","Quintez Cephus","WR","WR","LA",2,73,205,4,"DEV","Wisconsin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039771","Sam Wiglusz","WR","WR","LA",81,72,183,0,"CUT","Ohio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039773","Drake Stoops","WR","WR","LA",6,70,189,0,"DEV","Oklahoma",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039781","JJ Laap","WR","WR","LA",81,73,190,0,"CUT","Cortland State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036355","Justin Herbert","QB","QB","LAC",10,78,237,4,"ACT","Oregon","Justin Herbert",18,346,536,4112,24,7,69,306,2,0,0,0,0,291.08,16.2,228.4,17,0,26
"00-0031800","Taylor Heinicke","QB","QB","LAC",8,73,210,9,"ACT","Old Dominion","Taylor Heinicke",4,3,5,28,0,0,2,20,0,0,0,0,0,3.12,0.8,7,5,0,0
"00-0034737","Luis Perez","QB","QB","LAC",11,75,220,6,"CUT","Texas A&amp;M-Commerce",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035282","Easton Stick","QB","QB","LAC",2,73,224,5,"INA","North Dakota State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038637","Max Duggan","QB","QB","LAC",8,74,210,1,"CUT","Texas Christian",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039657","Casey Bauman","QB","QB","LAC",16,79,225,0,"CUT","Augustana, S.D.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036158","J.K. Dobbins","RB","RB","LAC",27,70,214,4,"ACT","Ohio State","J.K. Dobbins",14,0,0,0,0,0,204,931,9,32,39,153,0,194.4,13.9,0,66.5,10.9,9
"00-0034184","Gus Edwards","RB","RB","LAC",4,73,238,6,"ACT","Rutgers","Gus Edwards",12,0,0,0,0,0,108,387,4,3,5,6,0,66.3,5.5,0,32.2,0.5,4
"00-0037617","Hassan Haskins","RB","RB","LAC",28,74,220,2,"ACT","Michigan","Hassan Haskins",12,0,0,0,0,0,35,94,2,3,4,49,1,33.3,2.8,0,7.8,4.1,3
"00-0039391","Kimani Vidal","RB","RB","LAC",30,68,215,0,"INA","Troy","Kimani Vidal",9,0,0,0,0,0,43,155,0,5,9,62,1,32.7,3.6,0,17.2,6.9,1
"00-0033045","Ezekiel Elliott","RB","RB","LAC",24,72,228,8,"DEV","Ohio State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036755","Jaret Patterson","RB","RB","LAC",34,68,195,3,"INA","Buffalo",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038614","Scott Matlock","RB","RB","LAC",44,76,300,1,"ACT","Boise State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034159","Will Dissly","TE","TE","LAC",81,76,267,6,"ACT","Washington","Will Dissly",16,0,0,0,0,0,0,0,0,52,69,497,2,113.7,7.1,0,0,31.1,2
"00-0037475","Stone Smartt","TE","TE","LAC",84,76,232,2,"ACT","Old Dominion","Stone Smartt",7,0,0,0,0,0,0,0,0,16,19,208,0,34.8,5,0,0,29.7,0
"00-0034830","Hayden Hurst","TE","TE","LAC",88,76,245,6,"INA","South Carolina","Hayden Hurst",7,0,0,0,0,0,0,0,0,8,13,73,0,15.3,2.2,0,0,10.4,0
"00-0037654","Tucker Fisk","TE","TE","LAC",42,76,285,2,"ACT","Stanford","Tucker Fisk",8,0,0,0,0,0,0,0,0,8,9,54,0,13.4,1.7,0,0,6.8,0
"00-0031690","Eric Tomlinson","TE","TE","LAC",83,78,263,9,"DEV","Texas-El Paso","Eric Tomlinson",4,0,0,0,0,0,0,0,0,2,4,9,0,2.9,0.7,0,0,2.2,0
"00-0036565","Ben Mason","TE","TE","LAC",44,75,254,3,"CUT","Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039263","McCallan Castles","TE","TE","LAC",46,76,252,0,"DEV","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039452","Isaac Rex","TE","TE","LAC",85,78,255,0,"CUT","Brigham Young",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039656","Luke Benson","TE","TE","LAC",41,76,233,0,"CUT","Georgia Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039661","Zach Heins","TE","TE","LAC",49,79,260,0,"CUT","South Dakota State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039915","Ladd McConkey","WR","WR","LAC",15,72,185,0,"ACT","Georgia","Ladd McConkey",17,0,0,0,0,0,0,0,0,91,126,1346,8,275.6,16.2,0,0,79.2,8
"00-0038544","Quentin Johnston","WR","WR","LAC",1,76,201,1,"ACT","Texas Christian","Quentin Johnston",16,0,0,0,0,0,3,6,0,55,96,711,8,174.7,10.9,0,0.4,44.4,8
"00-0036988","Josh Palmer","WR","WR","LAC",5,73,210,3,"INA","Tennessee","Josh Palmer",15,0,0,0,0,0,0,0,0,39,65,584,1,107.4,7.2,0,0,38.9,1
"00-0038573","Derius Davis","WR","WR","LAC",12,68,175,1,"ACT","Texas Christian","Derius Davis",12,0,0,0,0,0,13,36,0,14,18,116,2,41.2,3.4,0,3,9.7,2
"00-0036646","Simi Fehoko","WR","WR","LAC",87,76,227,3,"ACT","Stanford","Simi Fehoko",5,0,0,0,0,0,0,0,0,6,16,106,0,16.6,3.3,0,0,21.2,0
"00-0034777","DJ Chark","WR","WR","LAC",9,75,198,6,"ACT","Louisiana State","D.J. Chark",5,0,0,0,0,0,0,0,0,5,14,41,1,15.1,3,0,0,8.2,1
"00-0036387","Jalen Reagor","WR","WR","LAC",89,71,195,4,"RES","Texas Christian","Jalen Reagor",7,0,0,0,0,0,3,-3,0,7,12,100,0,14.7,2.1,0,-0.4,14.3,0
"00-0036268","Laviska Shenault Jr.","WR","WR","LAC",86,73,220,4,"CUT","Colorado",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036627","Dez Fitzpatrick","WR","WR","LAC",82,74,202,3,"DEV","Louisville",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039415","Brenden Rice","WR","WR","LAC",82,75,210,0,"RES","Southern California",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039664","Jaylen Johnson","WR","WR","LAC",39,74,194,0,"DEV","East Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039665","Leon Johnson","WR","WR","LAC",35,77,207,0,"CUT","Oklahoma State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039730","Isaiah Wooden","WR","WR","LAC",83,68,156,0,"CUT","Southern Utah",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035289","Gardner Minshew","QB","QB","LV",15,73,225,5,"RES","Washington State","Gardner Minshew",10,203,306,2013,9,10,19,58,0,0,0,0,0,96.32,9.6,201.3,5.8,0,9
"00-0038579","Aidan O'Connell","QB","QB","LV",12,75,210,1,"ACT","Purdue","Aidan O'Connell",9,154,243,1612,8,4,21,30,1,0,0,0,0,93.48,10.4,179.1,3.3,0,9
"00-0038122","Desmond Ridder","QB","QB","LV",10,75,215,2,"ACT","Cincinnati","Desmond Ridder",5,52,85,458,2,2,9,36,0,0,0,0,0,21.92,4.4,91.6,7.2,0,2
"00-0036312","Jake Luton","QB","QB","LV",2,78,236,4,"DEV","Oregon State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039534","Carter Bradley","QB","QB","LV",14,75,216,0,"INA","South Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034972","Alexander Mattison","RB","RB","LV",22,71,220,5,"ACT","Boise State","Alexander Mattison",14,0,0,0,0,0,132,420,4,36,48,294,1,137.4,9.8,0,30,21,5
"00-0032104","Ameer Abdullah","RB","RB","LV",8,69,203,9,"INA","Nebraska","Ameer Abdullah",13,0,0,0,0,0,66,311,2,40,47,261,3,125.2,9.6,0,23.9,20.1,5
"00-0038040","Zamir White","RB","RB","LV",3,72,215,2,"RES","Georgia","Zamir White",8,0,0,0,0,0,65,183,1,6,8,30,0,29.3,3.7,0,22.9,3.8,1
"00-0037509","Sincere McCormick","RB","RB","LV",28,69,205,2,"RES","Texas-San Antonio","Sincere McCormick",4,0,0,0,0,0,39,183,0,6,7,29,0,27.2,6.8,0,45.8,7.2,0
"00-0039244","Chris Collier","RB","RB","LV",33,71,195,0,"ACT","Lock Haven","Chris Collier",2,0,0,0,0,0,5,12,0,1,2,-4,0,1.8,0.9,0,6,-2,0
"00-0037450","Tyreik McAllister","RB","RB","LV",32,70,174,2,"DEV","Charleston, W. Va.","Tyreik McAllister",1,0,0,0,0,0,2,11,0,0,0,0,0,1.1,1.1,0,11,0,0
"00-0038045","Isaiah Spiller","RB","RB","LV",38,73,215,2,"DEV","Texas A&amp;M",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039407","Dylan Laube","RB","RB","LV",23,70,208,0,"ACT","New Hampshire","Dylan Laube",1,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,0,0,0,0
"00-0039338","Brock Bowers","TE","TE","LV",89,76,230,0,"ACT","Georgia","Brock Bowers",17,0,0,0,0,0,5,13,0,112,153,1194,5,262.7,15.5,0,0.8,70.2,5
"00-0039066","Michael Mayer","TE","TE","LV",87,76,265,1,"ACT","Notre Dame","Michael Mayer",11,0,0,0,0,0,0,0,0,21,32,156,0,36.6,3.3,0,0,14.2,0
"00-0036232","Harrison Bryant","TE","TE","LV",84,77,240,4,"ACT","Florida Atlantic","Harrison Bryant",5,0,0,0,0,0,0,0,0,9,12,86,0,17.6,3.5,0,0,17.2,0
"00-0038920","John Shenker","TE","TE","LV",86,76,249,1,"ACT","Auburn","John Samuel Shenker",1,0,0,0,0,0,0,0,0,1,1,7,0,1.7,1.7,0,0,7,0
"00-0035222","Zach Gentry","TE","TE","LV",88,80,265,5,"CUT","Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035259","Trevon Wesco","TE","TE","LV",88,75,267,5,"CUT","West Virginia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037506","Cole Fotheringham","TE","TE","LV",83,76,243,2,"CUT","Utah",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038590","Justin Shorter","TE","TE","LV",88,76,228,1,"ACT","Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034960","Jakobi Meyers","WR","WR","LV",16,74,200,5,"ACT","North Carolina State","Jakobi Meyers",15,0,0,0,0,0,2,23,0,87,129,1027,4,218,14.5,0,1.5,68.5,4
"00-0038563","Tre Tucker","WR","WR","LV",11,69,185,1,"ACT","Cincinnati","Tre Tucker",17,0,0,0,0,0,9,44,1,47,81,539,3,129.3,7.6,0,2.6,31.7,4
